"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000123146",608.481748476481,0.61743552130274,0.253245586515441,2.43808995765103,0.0147650991435677,0.517297037645642
"ENSG00000123154",68.3051966832227,0.0722588765908587,0.326245429094953,0.221486249757779,0.824713841861651,0.999989906457946
"ENSG00000123159",1281.10902086637,0.0243999649258644,0.196157047896725,0.124389947684728,0.901006532119627,0.999989906457946
"ENSG00000123178",190.536012501941,0.367532510207617,0.353865921888081,1.03862080939192,0.298981123915192,0.999989906457946
"ENSG00000123179",377.263156009888,0.0470439535450321,0.301071805696889,0.156254928740802,0.875832081531864,0.999989906457946
"ENSG00000123191",86.6543839600353,0.323216632426733,0.30163947188281,1.07153294762532,0.283929864381783,0.999989906457946
"ENSG00000123200",3038.40873393113,0.0201937103540336,0.116362484630923,0.173541416016371,0.862225876441062,0.999989906457946
"ENSG00000123213",548.694692944644,0.32874025263907,0.391309909629706,0.840102038177756,0.400851177429582,0.999989906457946
"ENSG00000123219",43.9993396758826,-0.213779960315261,0.386122824951331,-0.553657920487366,0.579812978561003,0.999989906457946
"ENSG00000123240",5206.56093490498,0.030725307214033,0.18605094123613,0.165144594323967,0.868830173663208,0.999989906457946
"ENSG00000123243",16689.2491034716,-0.734797459971572,1.21078097682422,-0.606878926937626,0.54393126398717,0.999989906457946
"ENSG00000123268",442.62790657529,0.15736512113185,0.142373725269472,1.10529608489209,0.269031313825514,0.999989906457946
"ENSG00000123297",170.848842003882,-0.112501954960369,0.194653453305937,-0.577960231630467,0.563290968807761,0.999989906457946
"ENSG00000123342",653.413996352131,0.107236194611762,0.263912382341837,0.40633256257322,0.684498262745881,0.999989906457946
"ENSG00000123349",4119.82498000517,-0.218109464966179,0.164738452333864,-1.32397422627324,0.185511604654867,0.999989906457946
"ENSG00000123352",627.727284367059,-0.172627790441153,0.258237339556933,-0.668485009709813,0.503824047474537,0.999989906457946
"ENSG00000123353",95.2185136136413,0.3273746322708,0.328701643607331,0.995962869786815,0.3192681862381,0.999989906457946
"ENSG00000123358",205.168345447598,0.819742424805144,0.475982047657871,1.72221290453871,0.085030958041075,0.955837643215022
"ENSG00000123374",225.598178492041,0.0282832923705095,0.210451053818548,0.134393683744133,0.893091275968399,0.999989906457946
"ENSG00000123384",89846.7559634635,0.0884579433606297,0.148463803249205,0.595821617287736,0.55129440077837,0.999989906457946
"ENSG00000123395",277.775866821904,0.0538733166069312,0.226812588978556,0.237523485136112,0.812250701924168,0.999989906457946
"ENSG00000123405",14.6292875514976,-0.750570406142181,1.0999503942909,-0.682367504969213,0.495006597773504,0.999989906457946
"ENSG00000123411",256.963820306483,-0.164906952765246,0.335627807497208,-0.491338765982965,0.623186865844344,0.999989906457946
"ENSG00000123415",247.169680920521,-0.408134822566123,0.270480224445875,-1.50892666331617,0.131317525110337,0.999989906457946
"ENSG00000123416",1548.38344767789,-0.618318759760659,0.373137088770257,-1.6570820172244,0.0975028942921364,0.981328628083398
"ENSG00000123427",149.137429555327,0.31960888667725,0.25250305525719,1.26576245325708,0.205598141279092,0.999989906457946
"ENSG00000123444",120.69544235702,-0.0602606038038757,0.216928286259503,-0.277790438688056,0.781173231252642,0.999989906457946
"ENSG00000123453",35.6842478218803,-0.451052732034889,0.609710295434949,-0.739782049625917,0.459432252609547,0.999989906457946
"ENSG00000123472",701.212810198449,0.00801103003549366,0.137278501232487,0.0583560423778713,0.953465028168409,0.999989906457946
"ENSG00000123473",96.6210357043654,0.0704109748321477,0.316151119593308,0.222713033320025,0.823758856993375,0.999989906457946
"ENSG00000123485",25.907951030151,-0.482038503762951,0.442909128672745,-1.08834628269565,0.276442265682554,0.999989906457946
"ENSG00000123496",231.435612351939,0.324332763511845,0.529710314005297,0.612283270566262,0.54035035623426,0.999989906457946
"ENSG00000123500",9.51886949526402,1.37786540516534,0.925140723416067,1.48935764072475,0.136393216706639,0.999989906457946
"ENSG00000123505",568.084869013322,-0.0311767737009118,0.222822739949943,-0.139917378755488,0.888725270098605,0.999989906457946
"ENSG00000123545",131.382516961418,0.122406264460114,0.31336663015612,0.390616781369258,0.696080519512129,0.999989906457946
"ENSG00000123552",240.882655231179,0.00255571727977144,0.249557025349883,0.0102410151595143,0.991828994944503,0.999989906457946
"ENSG00000123560",9.33286327824933,0.52222037062989,0.918336443848359,0.568659094526931,0.569587512764026,0.999989906457946
"ENSG00000123562",5167.59380424619,0.346829641254994,0.401973728829147,0.862816687710475,0.388238262521715,0.999989906457946
"ENSG00000123570",59.6985413066104,-0.00018265836788181,0.445728356941696,-0.000409797503428086,0.999673028908111,0.999989906457946
"ENSG00000123572",128.435471905695,0.320187708408466,0.791039769408707,0.404768155522449,0.685647938427012,0.999989906457946
"ENSG00000123575",680.06954869393,0.0375569731295345,0.149628916810816,0.251000768634982,0.801813514924044,0.999989906457946
"ENSG00000123595",573.963049780236,0.146492326499872,0.185512448591262,0.7896630528695,0.429724574187306,0.999989906457946
"ENSG00000123600",526.725813030283,0.0701939421194746,0.183306186928182,0.382932749274721,0.701769628352789,0.999989906457946
"ENSG00000123607",421.770424307407,0.198238665803383,0.180052558884915,1.10100443465561,0.270894727091976,0.999989906457946
"ENSG00000123609",230.588359359238,-0.324197954366369,0.244698699842045,-1.32488629721221,0.185208866370171,0.999989906457946
"ENSG00000123610",266.478395675655,-0.286091726497843,0.752590448936306,-0.380142648504506,0.703839528930252,0.999989906457946
"ENSG00000123612",22.9780751693731,-0.436835609679594,0.687548367281329,-0.635352551860328,0.525198506378015,0.999989906457946
"ENSG00000123636",637.248052716053,0.0961697326660312,0.223682647536915,0.429938279634142,0.667240538859636,0.999989906457946
"ENSG00000123643",840.732850722096,0.588830168051468,0.303898647626939,1.93758732606901,0.0526735899501289,0.80663053050737
"ENSG00000123684",1066.20672999633,0.144194498552451,0.173076945281039,0.833123662532352,0.404774989632273,0.999989906457946
"ENSG00000123685",34.7572978374586,1.01534278761013,0.724883659047124,1.40069758082948,0.161304526436249,0.999989906457946
"ENSG00000123689",43.5375184128698,-0.664741117179943,0.952101193512906,-0.698183262146002,0.485062592632802,0.999989906457946
"ENSG00000123700",855.074210994707,0.485775671191021,0.2290340965308,2.12097534187752,0.033923877547856,0.715243984602943
"ENSG00000123728",569.051387959111,0.088529063638222,0.163337082678077,0.542002233581611,0.587816967191637,0.999989906457946
"ENSG00000123737",445.145884260126,0.262215086604365,0.361252791087618,0.725849302962942,0.467931158524403,0.999989906457946
"ENSG00000123739",583.515918749423,0.0242956434116907,0.159907510519721,0.151935599101797,0.879237730204369,0.999989906457946
"ENSG00000123810",50.3775706184523,-0.254090704671682,0.330563354203918,-0.768659627391543,0.442095397862597,0.999989906457946
"ENSG00000123815",429.281589542152,-0.185489974071042,0.191965987762511,-0.966264785929265,0.333911701996828,0.999989906457946
"ENSG00000123836",347.978201756487,0.087191160386797,0.181351172208294,0.48078630716901,0.630668383037585,0.999989906457946
"ENSG00000123870",38.0333025524578,0.134924317061989,0.339867461798371,0.396990980978445,0.691374111437611,0.999989906457946
"ENSG00000123892",32.0284460206204,-0.551117368217283,0.583665000774874,-0.944235764497818,0.345049182851921,0.999989906457946
"ENSG00000123908",448.637589274255,0.509961738741416,0.320471778734364,1.59128438939429,0.11154558835991,0.999989906457946
"ENSG00000123933",3561.87269630889,-0.363301867754994,0.185311223678685,-1.96049575704562,0.0499378734220037,0.800573547068238
"ENSG00000123965",61.9433705611394,0.15274052641342,0.306393088518882,0.498511657530446,0.618123454658451,0.999989906457946
"ENSG00000123975",247.719443097443,-0.291478657297104,0.247013312779124,-1.1800119354609,0.237995467897857,0.999989906457946
"ENSG00000123983",2816.02278237257,-0.450768322629263,0.258144174584647,-1.74618824288616,0.080778247120334,0.951242540299506
"ENSG00000123989",3103.34641382295,0.239268512199873,0.234344464652163,1.02101200706839,0.307248750036819,0.999989906457946
"ENSG00000123992",1873.95235468279,-0.0833590872187127,0.127045065435747,-0.656137937611372,0.51173537657469,0.999989906457946
"ENSG00000123999",20.0234623157478,0.631822179086165,0.532726762165262,1.18601546601138,0.235616191848357,0.999989906457946
"ENSG00000124006",1637.00365851427,0.280557059223184,0.194217968376381,1.44454738955709,0.148585059474689,0.999989906457946
"ENSG00000124067",1822.86859971191,-0.0236210705848697,0.139752690837289,-0.169020506462886,0.865780511631038,0.999989906457946
"ENSG00000124074",262.80180002184,0.025516994835691,0.180950181703502,0.141016685341063,0.887856761064392,0.999989906457946
"ENSG00000124091",6.08199716692703,-0.037888954256331,0.834499581930734,-0.0454032034008567,0.963785927677922,0.999989906457946
"ENSG00000124097",33.1240052767892,0.303590848436081,0.557742740498446,0.544320573612068,0.586220891761709,0.999989906457946
"ENSG00000124098",3042.08714024388,-0.0121029564879873,0.204675501911233,-0.0591324138696203,0.952846641269077,0.999989906457946
"ENSG00000124104",956.052882325677,-0.574124533286009,0.333102685787624,-1.72356620880581,0.0847861831266827,0.955837643215022
"ENSG00000124107",15.7774891136149,-1.4463079209473,0.643020789665299,-2.24923975117527,0.0244972466708565,0.624718193476586
"ENSG00000124116",13.1365884031741,-1.44701426041789,0.727266694221582,-1.98966111319957,0.0466282791162677,0.783436619926296
"ENSG00000124120",893.319521699494,0.0960238159402668,0.171933336202949,0.558494461056237,0.576506785761459,0.999989906457946
"ENSG00000124126",200.073896933361,0.504190562512573,0.446425214997109,1.12939535128149,0.258731093022181,0.999989906457946
"ENSG00000124134",19.76112030968,-0.846884987507891,0.958535282030394,-0.883519890591818,0.376955440538755,0.999989906457946
"ENSG00000124140",5.60488718607604,-0.93851805209953,0.801303697698549,-1.17123888832047,0.241502767911684,0.999989906457946
"ENSG00000124145",5932.1011064731,-0.183899248228068,0.297223019107652,-0.618724783767373,0.536097680151307,0.999989906457946
"ENSG00000124151",1614.29701554487,0.893228589649466,0.453012635940145,1.97175204129954,0.0486379195828859,0.794372093885933
"ENSG00000124155",4943.63577002707,-0.0904027975601951,0.130945677738953,-0.690383975410152,0.489952751290421,0.999989906457946
"ENSG00000124160",708.102786934752,-0.107865919251855,0.185383761746476,-0.581852036206754,0.560666350135351,0.999989906457946
"ENSG00000124164",1264.66086542829,0.256869094565415,0.160511191949723,1.60031890265867,0.109527855547927,0.999989906457946
"ENSG00000124171",15.0197176856982,0.522417208708537,0.721137925228734,0.724434522761835,0.468799011809528,0.999989906457946
"ENSG00000124172",2462.62365700337,-0.307576053642257,0.14569717733364,-2.11106391538335,0.0347668184985714,0.72223602488622
"ENSG00000124177",1546.60819889275,0.141662247217355,0.189781871772836,0.746447729143071,0.455396996182239,0.999989906457946
"ENSG00000124181",1565.79721274517,0.0821738895695117,0.135409039800851,0.606856748193227,0.543945983863796,0.999989906457946
"ENSG00000124191",223.365787655171,0.142102770365472,0.280414974204624,0.506758851835696,0.612324031321153,0.999989906457946
"ENSG00000124193",2879.80507974667,-0.0665283750625271,0.15626102098111,-0.425751570320083,0.670288879741879,0.999989906457946
"ENSG00000124198",1695.65919140531,0.379917723354061,0.167836889213464,2.26361275601849,0.0235979426013974,0.620511539153043
"ENSG00000124201",3182.56374231967,-0.0269169484342183,0.118209635104901,-0.227705198568051,0.819875430729168,0.999989906457946
"ENSG00000124207",1289.74201100938,-0.15085135121192,0.131287541108715,-1.14901497840534,0.250549804424323,0.999989906457946
"ENSG00000124209",1235.95015324025,0.165534185911431,0.13989892550413,1.18324129592078,0.236713530907667,0.999989906457946
"ENSG00000124212",11331.2272181316,-0.335769334839684,0.527920429499931,-0.636022620222785,0.52476167859711,0.999989906457946
"ENSG00000124214",2998.62847455936,0.0390217996744875,0.157186847909923,0.248251047675751,0.803940171879109,0.999989906457946
"ENSG00000124215",6.04191101510182,-0.215694527479875,0.817568338506881,-0.263824462519911,0.791915183829333,0.999989906457946
"ENSG00000124216",70.2994898238694,-0.039876522273421,0.300415980055873,-0.132737686810151,0.89440083680725,0.999989906457946
"ENSG00000124217",178.75442553718,-0.232002243022131,0.22894443552926,-1.01335611186969,0.310890094574268,0.999989906457946
"ENSG00000124222",1165.11833726353,-0.159014301536801,0.131687243366711,-1.20751484708349,0.22723393074825,0.999989906457946
"ENSG00000124224",171.736629506488,-0.0184683618477119,0.202511457446645,-0.0911966269986365,0.927336355051946,0.999989906457946
"ENSG00000124225",129.207593547819,-0.400827061937468,0.589228849498059,-0.680257021153864,0.496341732980794,0.999989906457946
"ENSG00000124226",1587.23370113829,-0.121334358352766,0.243479048277164,-0.498335931618415,0.618247286059325,0.999989906457946
"ENSG00000124228",735.030694932483,-0.0347819521344171,0.183201674284258,-0.189856082212704,0.849421907768768,0.999989906457946
"ENSG00000124243",261.413684813868,0.0724566410332947,0.301454472550606,0.240356828745114,0.810053642954171,0.999989906457946
"ENSG00000124249",89.7467025697949,-0.626206667598544,0.735247360532963,-0.851695226956846,0.39438327046586,0.999989906457946
"ENSG00000124251",6.92436284553574,-0.425222254676369,0.801458781614537,-0.530560353733675,0.595723475392143,0.999989906457946
"ENSG00000124257",13.5604478887335,0.0838765362754563,0.591140511051805,0.141889338841313,0.887167415486938,0.999989906457946
"ENSG00000124275",608.770989072507,0.188082385118544,0.186199413610816,1.0101126607824,0.312441317085213,0.999989906457946
"ENSG00000124279",107.00605384276,0.0173937626835648,0.227842414020461,0.0763411973066736,0.939147650744582,0.999989906457946
"ENSG00000124299",1693.0425240123,0.115539365124766,0.151963585232728,0.760309550132163,0.447069574656168,0.999989906457946
"ENSG00000124313",332.471111094934,0.0491647467807591,0.154170894523284,0.318897720174633,0.749804073175378,0.999989906457946
"ENSG00000124333",958.437550934535,-0.0391030671639034,0.135111403104651,-0.28941352295495,0.772264947763564,0.999989906457946
"ENSG00000124343",1247.94544983487,0.257188343916978,0.179531217546677,1.43255500314374,0.151985048712721,0.999989906457946
"ENSG00000124356",635.926208940431,-0.069126903469407,0.135758034491806,-0.5091919879967,0.610617658471437,0.999989906457946
"ENSG00000124357",1343.40207078343,-0.262260729969959,0.21872127591298,-1.19906364332979,0.230503199588833,0.999989906457946
"ENSG00000124370",166.139707327596,-0.237290365305664,0.30521063862597,-0.77746426656005,0.436884908798975,0.999989906457946
"ENSG00000124374",24.8203547809201,0.459676463947056,0.634266844254681,0.724736706814962,0.468613571552034,0.999989906457946
"ENSG00000124380",370.299876023208,0.0625213197745622,0.171128288491449,0.365347660084184,0.714851905932024,0.999989906457946
"ENSG00000124383",508.355296063025,-0.0714218735129693,0.156020904501388,-0.457771179709664,0.647116843486155,0.999989906457946
"ENSG00000124399",12.2597024503384,-0.288052049840051,0.589418428247013,-0.488705537586847,0.625050182771348,0.999989906457946
"ENSG00000124406",25.8324025086817,-0.338650369944317,0.634997517612144,-0.533309754056652,0.593819176711303,0.999989906457946
"ENSG00000124422",4074.68357845064,-0.10228767222188,0.18628671776794,-0.549087307176141,0.58294553542824,0.999989906457946
"ENSG00000124440",203.095547668848,1.38411340224821,0.759979377803053,1.82125126375061,0.0685686711108373,0.899530544748544
"ENSG00000124444",122.124349585591,-0.285355982166099,0.28149963168231,-1.01369930916337,0.310726253824259,0.999989906457946
"ENSG00000124459",274.198104585081,-0.0448086086994028,0.253764067630489,-0.176575860868724,0.859841556354755,0.999989906457946
"ENSG00000124466",20.6066119685562,-0.430343585785089,0.713892201216621,-0.602813120876925,0.546633017119296,0.999989906457946
"ENSG00000124467",33.8642506525417,-1.03747414026075,1.09142178425072,-0.950571222996976,0.341822082620669,0.999989906457946
"ENSG00000124486",5516.87377671704,0.39411007849906,0.19453045631952,2.02595565730708,0.0427693288975494,0.766485248622757
"ENSG00000124496",515.691039928146,-0.351531062679353,0.345321498683198,-1.01798197916965,0.308686520220528,0.999989906457946
"ENSG00000124508",227.745519355097,0.00890394941701526,0.305686117867501,0.0291277519539656,0.976762702325819,0.999989906457946
"ENSG00000124523",208.013681220848,0.138987595083956,0.220186742294945,0.631225993151663,0.527892768544578,0.999989906457946
"ENSG00000124532",303.76265538111,0.0443562203403654,0.166656344513285,0.266153805724628,0.790120757893281,0.999989906457946
"ENSG00000124535",797.416696695688,0.0943766095746457,0.151403387993561,0.623345427241427,0.533057551678792,0.999989906457946
"ENSG00000124541",501.828764815279,-0.0857311900565585,0.19029972687395,-0.450506111936487,0.652345548146935,0.999989906457946
"ENSG00000124549",149.828677705112,-0.00123902355628213,0.265691495345791,-0.00466339185855224,0.996279165121397,0.999989906457946
"ENSG00000124562",720.44409304109,-0.13382882371582,0.188569567865651,-0.709705310515259,0.477886898307431,0.999989906457946
"ENSG00000124570",1647.21851368814,-0.202342488357686,0.139931190566386,-1.44601419839768,0.148173219475865,0.999989906457946
"ENSG00000124571",573.853674179839,0.14774077711862,0.197681056532618,0.74736942279668,0.45484059736922,0.999989906457946
"ENSG00000124574",577.191298702087,-0.302360984450286,0.138829359364276,-2.17793257733704,0.0294110567091504,0.679565185982235
"ENSG00000124587",752.998150750839,-0.115398036398419,0.342893429354618,-0.33654198803289,0.736462194231942,0.999989906457946
"ENSG00000124588",270.466385964275,-0.220323936847014,0.209513442247755,-1.05159809548866,0.2929839819486,0.999989906457946
"ENSG00000124593",95.4974071795155,-0.0611566665085219,0.269576693397522,-0.22686184676336,0.820531170431532,0.999989906457946
"ENSG00000124596",355.156483635625,0.00950738888975291,0.217129306120408,0.0437867603393925,0.965074380681523,0.999989906457946
"ENSG00000124608",384.373153355172,-0.653052528655494,0.286561439099363,-2.27892674851152,0.0226714200637549,0.614186261848197
"ENSG00000124613",119.977885286145,0.0177673639432307,0.285619452538304,0.0622064211149902,0.950398449085178,0.999989906457946
"ENSG00000124614",12.5301551040582,-0.0387426315390672,0.557890667483604,-0.0694448460911131,0.944635533038666,0.999989906457946
"ENSG00000124615",536.740824767442,0.0372077577937999,0.335632312547967,0.110858687923507,0.911728405869695,0.999989906457946
"ENSG00000124635",43.1863022826459,-0.0190074041416707,0.357454684065733,-0.053174304293563,0.957593028845865,0.999989906457946
"ENSG00000124641",371.433617101162,-0.284855699501453,0.17945054545188,-1.58737717282579,0.11242724614023,0.999989906457946
"ENSG00000124659",510.773054855815,-0.240499473422561,0.222004969400254,-1.08330671188248,0.278672307122039,0.999989906457946
"ENSG00000124688",290.042870853772,-0.0611811749161743,0.201912132869568,-0.30300890811597,0.761883072856334,0.999989906457946
"ENSG00000124702",1087.12267887702,0.212025143412372,0.27000792094284,0.785255272037951,0.432303914629133,0.999989906457946
"ENSG00000124713",5.58710735008047,0.182412767648657,0.811206784483345,0.224865929548204,0.822083574813953,0.999989906457946
"ENSG00000124733",663.537603047859,-0.112386593053773,0.170443372131392,-0.659377901577399,0.509653129016922,0.999989906457946
"ENSG00000124749",102.370165244185,-0.173168592633388,0.412624429537943,-0.419676054632302,0.674722120093639,0.999989906457946
"ENSG00000124762",8473.34516447194,-0.672625949154192,0.353086817272341,-1.90498743156244,0.0567817048845135,0.83071077562662
"ENSG00000124766",1315.37865750955,-0.649384039154941,0.952486004991562,-0.681778037421866,0.495379313750689,0.999989906457946
"ENSG00000124767",1578.65442728831,-0.000734212319565428,0.1701372775492,-0.00431541123815801,0.996556810686518,0.999989906457946
"ENSG00000124772",16.8235653588907,0.827674123341141,0.624489239988951,1.32536170415968,0.185051212329761,0.999989906457946
"ENSG00000124782",631.980436137575,0.149559043275016,0.141674099230759,1.05565550857263,0.291125630822871,0.999989906457946
"ENSG00000124783",2682.13355740039,-0.0922868093037422,0.145082682301314,-0.636098036236172,0.524712525399226,0.999989906457946
"ENSG00000124784",323.854491874051,0.0424062253394185,0.162297988725999,0.261286203681866,0.793871805003849,0.999989906457946
"ENSG00000124785",9.22684658960233,-0.197643002044258,1.05727775713011,-0.18693574201423,0.851711015055838,0.999989906457946
"ENSG00000124786",699.159856982841,0.167400010548204,0.146613602684347,1.1417768029929,0.253546806901397,0.999989906457946
"ENSG00000124787",66.2527808879334,0.209541020328481,0.315370495278495,0.66442810429505,0.506416350202492,0.999989906457946
"ENSG00000124788",1545.4955527502,-0.145399864618098,0.246169474565823,-0.590649449427246,0.554755324904824,0.999989906457946
"ENSG00000124789",1112.33613634303,-0.0392369776177268,0.137375133921809,-0.285619212863221,0.775169786471333,0.999989906457946
"ENSG00000124795",2820.54575963771,0.292899737538503,0.146232110584009,2.00297825401511,0.0451796226446068,0.782428919436144
"ENSG00000124802",48.3638287563194,-0.127569989003194,0.357536323042319,-0.356802877866186,0.721239381666369,0.999989906457946
"ENSG00000124813",133.386232021426,0.294860531107871,0.410895233572475,0.717605138770398,0.473000788233841,0.999989906457946
"ENSG00000124831",2294.87064339648,0.753053982234507,0.207824622968768,3.6235070295192,0.00029063530120686,0.047589968874571
"ENSG00000124875",19.6428884498811,1.90531478046606,1.12669607262844,1.69106365660901,0.0908246455015173,0.968278374310023
"ENSG00000124920",22.3633008447256,0.334828444204404,0.449042372652386,0.745649997853549,0.455878871783975,0.999989906457946
"ENSG00000124942",112632.936302849,0.237498863444311,0.184273334128882,1.28884010574315,0.197453679946006,0.999989906457946
"ENSG00000125037",1225.03923172621,0.125479522204228,0.201455233892855,0.622865535828993,0.533372887533149,0.999989906457946
"ENSG00000125089",5.32270719623067,-1.0792308844814,1.19271961215764,-0.904848778774643,0.365545505821373,0.999989906457946
"ENSG00000125107",3944.72900454822,0.139003643108036,0.124901236257587,1.11290846490394,0.265747744151761,0.999989906457946
"ENSG00000125122",36.9872138965327,0.0598292095868054,0.412091947462385,0.145184126880486,0.884565498059341,0.999989906457946
"ENSG00000125124",1069.43665815766,-0.184628966667637,0.224417403488669,-0.822703425837286,0.410676666688959,0.999989906457946
"ENSG00000125144",25.5027820921714,-2.34669773339988,1.98981420905376,-1.17935519945645,0.238256766575742,0.999989906457946
"ENSG00000125148",3881.19624061548,0.441797822391812,0.956826801187401,0.461732282000828,0.644273318008596,0.999989906457946
"ENSG00000125149",303.079194887627,0.013935021638943,0.158658040481517,0.0878305416898575,0.930011362802773,0.999989906457946
"ENSG00000125166",783.387883112449,-0.187171811787634,0.211944400933677,-0.883117510833442,0.377172784027089,0.999989906457946
"ENSG00000125170",484.259904587296,0.283119233968805,0.226692239629948,1.24891453907274,0.211696333270894,0.999989906457946
"ENSG00000125246",34.7103078611785,0.77580322700258,0.452604527260839,1.71408631658578,0.0865128744575517,0.961033525379267
"ENSG00000125247",308.589718904349,-0.1377970549259,0.345033738392251,-0.399372697777299,0.689618608075936,0.999989906457946
"ENSG00000125249",770.113876336316,-0.203319325194142,0.2545321867797,-0.79879612777663,0.424408636215377,0.999989906457946
"ENSG00000125257",1307.41087779021,0.286971700852893,0.3962921971814,0.724141688617536,0.468978753075214,0.999989906457946
"ENSG00000125266",1363.90448819011,0.177533962209705,0.254657138701146,0.697148971025118,0.48570956991609,0.999989906457946
"ENSG00000125304",3127.9357412102,0.143913153725346,0.12408969897089,1.15975101010686,0.246150195179385,0.999989906457946
"ENSG00000125319",29.5593297468642,0.2817070800879,0.451789260538265,0.623536468645298,0.53293204493188,0.999989906457946
"ENSG00000125347",503.376514098849,-0.242108711636038,0.365552549000217,-0.662308913720347,0.507773265370586,0.999989906457946
"ENSG00000125351",285.393990658563,-0.0306733578722663,0.199094923388285,-0.154063987922212,0.877559282693053,0.999989906457946
"ENSG00000125352",148.996566408556,-0.169816355492345,0.222349186274079,-0.763737247425857,0.445023839315367,0.999989906457946
"ENSG00000125354",245.662649671864,0.472828015028901,0.18451701548704,2.5625171412016,0.0103916457908525,0.450564651759795
"ENSG00000125355",6.64260063884957,-1.34923779449486,0.84265165755294,-1.60118096535055,0.109336843497644,0.999989906457946
"ENSG00000125356",687.911729607212,0.0487055417307333,0.184728124959705,0.263660672901636,0.792041401929492,0.999989906457946
"ENSG00000125375",162.015136467253,-0.020798759178515,0.29365702390908,-0.0708267042335571,0.943535678285825,0.999989906457946
"ENSG00000125378",2982.76727134543,-0.591669275126909,0.207304221152479,-2.85411108291768,0.00431574379744825,0.297238554541946
"ENSG00000125384",300.360460491141,-0.291849200064372,0.316508462323404,-0.922089722094584,0.356481777576032,0.999989906457946
"ENSG00000125386",693.345957268204,0.0306864009004858,0.129308072254647,0.237312337624638,0.812414491414702,0.999989906457946
"ENSG00000125388",141.438480264333,0.139264106995758,0.267456902643588,0.520697374490055,0.602577603676964,0.999989906457946
"ENSG00000125398",644.032765438347,-0.564298844005794,0.597466906155471,-0.944485524121989,0.344921595775244,0.999989906457946
"ENSG00000125409",8.99126126807154,-1.5258967712126,0.963762534362803,-1.58327048085705,0.113359828064746,0.999989906457946
"ENSG00000125430",371.456956844324,0.592974032439886,0.376884502827999,1.57335742910741,0.115636078469153,0.999989906457946
"ENSG00000125434",83.2016881699172,-0.18869253606071,0.307510242113241,-0.613613825555847,0.539470545280081,0.999989906457946
"ENSG00000125445",405.209830686945,-0.230387155266516,0.201435499748478,-1.14372667952863,0.252737005317686,0.999989906457946
"ENSG00000125447",628.401483829069,-0.0999933503188955,0.185947136695289,-0.5377514926877,0.590748624495897,0.999989906457946
"ENSG00000125449",177.777923341256,0.226241555460822,0.196697339289655,1.15020140220433,0.250060928843542,0.999989906457946
"ENSG00000125450",459.062110853112,0.101112990553637,0.180126207767013,0.561345246797306,0.574562202002705,0.999989906457946
"ENSG00000125454",53.9191667065368,-0.0147372413375136,0.300355604912156,-0.0490659774497092,0.960866716796967,0.999989906457946
"ENSG00000125457",169.223532208736,0.258495329089604,0.295220964211405,0.875599501478825,0.381247796516873,0.999989906457946
"ENSG00000125458",316.166792294274,0.0352500374404462,0.181881106819201,0.19380813134971,0.846326119839169,0.999989906457946
"ENSG00000125459",311.93615447091,-0.107216504887317,0.212568134736762,-0.504386534793144,0.613989778420858,0.999989906457946
"ENSG00000125482",283.592107487972,0.14699309073078,0.178151695863714,0.825100709921,0.409314416713444,0.999989906457946
"ENSG00000125484",1022.12522760403,0.00819332669558404,0.157072729197204,0.0521626302507125,0.958399109114984,0.999989906457946
"ENSG00000125485",197.650785052885,0.27923927541739,0.203370581735694,1.37305638324965,0.169734819086116,0.999989906457946
"ENSG00000125503",2736.3900946867,0.226744664265708,0.300669476301758,0.754132634461843,0.450769583249764,0.999989906457946
"ENSG00000125505",1381.24984898258,0.238318019266646,0.19147142565607,1.24466623910099,0.213254460838903,0.999989906457946
"ENSG00000125510",67.4008794866953,-0.0849607825282642,0.300357379101198,-0.282865640865906,0.777279833963317,0.999989906457946
"ENSG00000125520",1026.16822611054,-0.506428219373862,0.186881517326755,-2.70988927432771,0.0067305672930173,0.358557718068361
"ENSG00000125531",7.59312602144936,-0.241527393966563,0.850051741322518,-0.284132579495447,0.776308780570098,0.999989906457946
"ENSG00000125534",2230.7110685169,-0.232429447638563,0.121440393244936,-1.91393852924842,0.0556280105994078,0.823061176503818
"ENSG00000125551",42.2112364798689,0.461952529129418,0.353771059695312,1.30579513634405,0.191622234488587,0.999989906457946
"ENSG00000125611",173.237091043821,-0.27433662845429,0.186731787954123,-1.46914797667814,0.141792657218766,0.999989906457946
"ENSG00000125618",25.0740983765942,1.06732105328713,1.44283192768087,0.739740390277255,0.459457535075677,0.999989906457946
"ENSG00000125629",465.846890299539,0.205584054090863,0.251918546723441,0.816073515685033,0.41445809033599,0.999989906457946
"ENSG00000125630",292.063700000953,0.217137397213124,0.170959167932716,1.27011262302459,0.204044515832496,0.999989906457946
"ENSG00000125633",1597.91181638088,-0.00262655862609674,0.187082754353441,-0.0140395550363482,0.988798423785943,0.999989906457946
"ENSG00000125637",86.6420100743363,-0.47859886914725,0.261465963656089,-1.83044424771386,0.0671835363545338,0.892329904387731
"ENSG00000125648",1568.75497021078,-0.0142761217033178,0.180465698242796,-0.0791071203133073,0.936947420073618,0.999989906457946
"ENSG00000125650",63.4844503910931,-0.191526327815943,0.351966188136388,-0.544161156019128,0.586330579404688,0.999989906457946
